5.140187e-02, 1.004412e+00, 1.000000e+00, 0.000000e+00
1.121495e-01, 1.001804e+00, 4.999986e-01, 7.222368e-02
1.728972e-01, 9.991958e-01, 3.460275e-01, 1.301441e-01
2.242991e-01, 9.943056e-01, 2.454492e-01, 2.205010e-01
2.710280e-01, 9.917627e-01, 2.095386e-01, 2.661063e-01
3.130841e-01, 9.869159e-01, 1.695625e-01, 3.481976e-01
3.551402e-01, 9.820691e-01, 1.430391e-01, 4.274676e-01
3.971963e-01, 9.772223e-01, 1.240243e-01, 5.048719e-01
4.392523e-01, 9.700500e-01, 1.051050e-01, 6.157057e-01
4.813084e-01, 9.628776e-01, 9.142399e-02, 7.240559e-01
5.186916e-01, 9.534014e-01, 7.871440e-02, 8.634774e-01
5.514019e-01, 9.439470e-01, 6.925968e-02, 9.999867e-01
5.841121e-01, 9.344925e-01, 6.191504e-02, 1.134575e+00
6.168224e-01, 9.227125e-01, 5.493995e-02, 1.299566e+00
6.448598e-01, 9.109541e-01, 4.944046e-02, 1.462215e+00
6.728972e-01, 8.991958e-01, 4.497807e-02, 1.623263e+00
6.915888e-01, 8.874810e-01, 4.129077e-02, 1.782436e+00
7.056075e-01, 8.757879e-01, 3.818472e-02, 1.940263e+00
7.242991e-01, 8.617474e-01, 3.508503e-02, 2.128293e+00
7.429907e-01, 8.477070e-01, 3.246539e-02, 2.315098e+00
7.570093e-01, 8.290372e-01, 2.961928e-02, 2.561204e+00
7.663551e-01, 8.057379e-01, 2.678052e-02, 2.864885e+00
7.710280e-01, 7.824603e-01, 2.445757e-02, 3.165544e+00
7.803738e-01, 7.661378e-01, 2.302506e-02, 3.375555e+00
7.850467e-01, 7.451858e-01, 2.144691e-02, 3.643670e+00
7.943925e-01, 7.242121e-01, 2.007559e-02, 3.910811e+00
7.990654e-01, 7.009346e-01, 1.875966e-02, 4.205837e+00
8.130841e-01, 6.776136e-01, 1.760808e-02, 4.500149e+00
8.224299e-01, 6.426864e-01, 1.617538e-02, 4.937474e+00
8.317757e-01, 6.124103e-01, 1.510350e-02, 5.314652e+00
8.411215e-01, 5.844599e-01, 1.423149e-02, 5.661551e+00
8.551402e-01, 5.588133e-01, 1.351406e-02, 5.978959e+00
8.644860e-01, 5.308629e-01, 1.281515e-02, 6.323852e+00
8.785047e-01, 4.982395e-01, 1.209380e-02, 6.724972e+00
8.878505e-01, 4.702891e-01, 1.153426e-02, 7.067825e+00
8.971963e-01, 4.423386e-01, 1.102520e-02, 7.409949e+00
9.112150e-01, 4.166920e-01, 1.059525e-02, 7.723357e+00
9.205607e-01, 3.794393e-01, 1.003813e-02, 8.177195e+00
9.345794e-01, 3.491415e-01, 9.623239e-03, 8.545615e+00
9.532710e-01, 3.141708e-01, 9.188591e-03, 8.969904e+00
9.626168e-01, 2.745925e-01, 8.745291e-03, 9.448869e+00
9.766355e-01, 2.419691e-01, 8.408566e-03, 9.843032e+00
9.906542e-01, 2.139970e-01, 8.138680e-03, 1.018063e+01
1.004673e+00, 1.930015e-01, 7.945823e-03, 1.043387e+01
1.028037e+00, 1.696370e-01, 7.742338e-03, 1.071550e+01
1.046729e+00, 1.532710e-01, 7.604909e-03, 1.091270e+01
1.046729e+00, 1.532710e-01, 7.604909e-03, 1.091270e+01
1.074766e+00, 1.391871e-01, 7.490237e-03, 1.108237e+01
1.107477e+00, 1.204303e-01, 7.343558e-03, 1.130824e+01
1.140187e+00, 1.063247e-01, 7.236491e-03, 1.147806e+01
1.177570e+00, 9.452293e-02, 7.149088e-03, 1.162012e+01
1.219626e+00, 8.502499e-02, 7.080111e-03, 1.173444e+01
1.266355e+00, 7.550532e-02, 7.012307e-03, 1.184902e+01
1.308411e+00, 6.600739e-02, 6.945944e-03, 1.196332e+01
1.350467e+00, 5.883504e-02, 6.896545e-03, 1.204963e+01
1.392523e+00, 5.631384e-02, 6.879268e-03, 1.207996e+01
1.439252e+00, 5.377092e-02, 6.861930e-03, 1.211056e+01
1.495327e+00, 5.351011e-02, 6.860151e-03, 1.211370e+01
1.556075e+00, 5.555314e-02, 6.874131e-03, 1.208912e+01
1.607477e+00, 5.763964e-02, 6.888467e-03, 1.206401e+01
1.649533e+00, 6.442078e-02, 6.935696e-03, 1.198242e+01
1.686916e+00, 6.657248e-02, 6.950748e-03, 1.195652e+01
1.728972e+00, 7.335362e-02, 6.998836e-03, 1.187493e+01
1.771028e+00, 7.780917e-02, 7.030720e-03, 1.182132e+01
1.813084e+00, 8.226473e-02, 7.062895e-03, 1.176772e+01
1.859813e+00, 8.902413e-02, 7.112388e-03, 1.168639e+01
1.906542e+00, 9.113236e-02, 7.127892e-03, 1.166103e+01
1.953271e+00, 9.556618e-02, 7.160799e-03, 1.160769e+01
2.014019e+00, 9.993480e-02, 7.193518e-03, 1.155513e+01
2.065421e+00, 1.020213e-01, 7.209212e-03, 1.153003e+01
2.121495e+00, 1.064116e-01, 7.242542e-03, 1.147721e+01
2.168224e+00, 1.085199e-01, 7.258617e-03, 1.145185e+01
2.210280e+00, 1.083243e-01, 7.257126e-03, 1.145420e+01
2.247664e+00, 1.128016e-01, 7.291575e-03, 1.140034e+01
2.289720e+00, 1.126060e-01, 7.290070e-03, 1.140270e+01
2.331776e+00, 1.124103e-01, 7.288566e-03, 1.140505e+01
2.364486e+00, 1.145838e-01, 7.305352e-03, 1.137890e+01
2.406542e+00, 1.120626e-01, 7.285983e-03, 1.140923e+01
2.462617e+00, 1.141274e-01, 7.301915e-03, 1.138439e+01
2.514019e+00, 1.138883e-01, 7.300070e-03, 1.138727e+01
2.565421e+00, 1.159748e-01, 7.316232e-03, 1.136217e+01
2.602804e+00, 1.158009e-01, 7.314885e-03, 1.136426e+01
2.654206e+00, 1.155618e-01, 7.313034e-03, 1.136714e+01
2.705607e+00, 1.153228e-01, 7.311184e-03, 1.137001e+01
2.766355e+00, 1.150402e-01, 7.308998e-03, 1.137341e+01
2.813084e+00, 1.148229e-01, 7.307318e-03, 1.137603e+01
2.869159e+00, 1.145621e-01, 7.305302e-03, 1.137916e+01
2.911215e+00, 1.143664e-01, 7.303792e-03, 1.138152e+01
2.976636e+00, 1.117366e-01, 7.283602e-03, 1.141315e+01
3.032710e+00, 1.091502e-01, 7.263855e-03, 1.144427e+01
